26-May-00,0.915175
29-May-00,0.936419
30-May-00,0.937075
31-May-00,0.93298
1-Jun-00,0.933993
2-Jun-00,0.9354
5-Jun-00,0.943294
6-Jun-00,0.946716
7-Jun-00,0.9557
8-Jun-00,0.958513
9-Jun-00,0.955587
12-Jun-00,0.952781
13-Jun-00,0.958896
14-Jun-00,0.962104
15-Jun-00,0.9512
16-Jun-00,0.957296
19-Jun-00,0.962815
20-Jun-00,0.956922
21-Jun-00,0.95071
22-Jun-00,0.9407
23-Jun-00,0.93947
26-Jun-00,0.93388
27-Jun-00,0.940594
28-Jun-00,0.943822
29-Jun-00,0.944283
30-Jun-00,0.956004
3-Jul-00,0.95021
4-Jul-00,0.947211
5-Jul-00,0.954705
6-Jul-00,0.95128
7-Jul-00,0.95109
10-Jul-00,0.951295
11-Jul-00,0.954286
12-Jul-00,0.9504
13-Jul-00,0.936126
14-Jul-00,0.936194
17-Jul-00,0.936519
18-Jul-00,0.9343
19-Jul-00,0.922969
20-Jul-00,0.923762
21-Jul-00,0.93492
24-Jul-00,0.933227
25-Jul-00,0.938088
26-Jul-00,0.941471
27-Jul-00,0.939582
28-Jul-00,0.926837
31-Jul-00,0.924123
1-Aug-00,0.92513
2-Aug-00,0.918
3-Aug-00,0.910864
4-Aug-00,0.904019
7-Aug-00,0.908773
8-Aug-00,0.904952
9-Aug-00,0.89947
10-Aug-00,0.90339
11-Aug-00,0.912244
14-Aug-00,0.902751
15-Aug-00,0.912344
16-Aug-00,0.908682
17-Aug-00,0.915658
18-Aug-00,0.916783
21-Aug-00,0.904229
22-Aug-00,0.901751
23-Aug-00,0.893647
24-Aug-00,0.90043
25-Aug-00,0.898849
28-Aug-00,0.901449
29-Aug-00,0.9006
30-Aug-00,0.888622
31-Aug-00,0.894211
1-Sep-00,0.889578
4-Sep-00,0.90209
5-Sep-00,0.892111
6-Sep-00,0.881159
7-Sep-00,0.86684
8-Sep-00,0.870713
11-Sep-00,0.859044
12-Sep-00,0.8608
13-Sep-00,0.864414
14-Sep-00,0.865687
15-Sep-00,0.866033
18-Sep-00,0.853858
19-Sep-00,0.85223
20-Sep-00,0.845085
21-Sep-00,0.85163
22-Sep-00,0.87605
25-Sep-00,0.875838
26-Sep-00,0.87435
27-Sep-00,0.886443
28-Sep-00,0.881912
29-Sep-00,0.879312
2-Oct-00,0.880076
3-Oct-00,0.876775
4-Oct-00,0.874163
5-Oct-00,0.872251
6-Oct-00,0.871474
9-Oct-00,0.869239
10-Oct-00,0.870885
11-Oct-00,0.872786
12-Oct-00,0.864114
13-Oct-00,0.864677
16-Oct-00,0.852806
17-Oct-00,0.848965
18-Oct-00,0.855265
19-Oct-00,0.842179
20-Oct-00,0.845615
23-Oct-00,0.83973
24-Oct-00,0.838348
25-Oct-00,0.832184
26-Oct-00,0.828966
27-Oct-00,0.831467
30-Oct-00,0.850225
31-Oct-00,0.841884
1-Nov-00,0.8489
2-Nov-00,0.859256
3-Nov-00,0.860992
6-Nov-00,0.871163
7-Nov-00,0.862819
8-Nov-00,0.858164
9-Nov-00,0.852894
10-Nov-00,0.868739
13-Nov-00,0.860892
14-Nov-00,0.8596
15-Nov-00,0.85955
16-Nov-00,0.85755
17-Nov-00,0.855914
20-Nov-00,0.848215
21-Nov-00,0.85175
22-Nov-00,0.847011
23-Nov-00,0.844028
24-Nov-00,0.843378
27-Nov-00,0.840398
28-Nov-00,0.853
29-Nov-00,0.856622
30-Nov-00,0.860856
1-Dec-00,0.875325
4-Dec-00,0.878512
5-Dec-00,0.887361
6-Dec-00,0.878011
7-Dec-00,0.894282
8-Dec-00,0.885207
11-Dec-00,0.8835
12-Dec-00,0.877387
13-Dec-00,0.871851
14-Dec-00,0.884062
15-Dec-00,0.896531
18-Dec-00,0.90037
19-Dec-00,0.893261
20-Dec-00,0.902769
21-Dec-00,0.915158
22-Dec-00,0.920924
25-Dec-00,0.928107
26-Dec-00,0.932064
27-Dec-00,0.931484
28-Dec-00,0.927072
29-Dec-00,0.930521
1-Jan-01,0.942056
2-Jan-01,0.944778
3-Jan-01,0.954709
4-Jan-01,0.948605
5-Jan-01,0.952864
8-Jan-01,0.956522
9-Jan-01,0.93923
10-Jan-01,0.943167
11-Jan-01,0.941368
12-Jan-01,0.952169
15-Jan-01,0.941817
16-Jan-01,0.940612
17-Jan-01,0.938275
18-Jan-01,0.938868
19-Jan-01,0.933913
22-Jan-01,0.934663
23-Jan-01,0.941612
24-Jan-01,0.930878
25-Jan-01,0.914093
26-Jan-01,0.927286
